6466.0	1.0
6466.0028300283	1.0
6466.0056600566	1.0
6466.008490084901	1.0
6466.011320113201	1.0
6466.014150141501	1.0
6466.016980169802	1.0
6466.019810198102	1.0
6466.0226402264025	1.0
6466.025470254703	1.0
6466.028300283003	1.0
6466.031130311303	1.0
6466.033960339603	1.0
6466.036790367903	1.0
6466.039620396204	1.0
6466.042450424504	1.0
6466.045280452805	1.0
6466.048110481105	1.0
6466.050940509405	1.0
6466.0537705377055	1.0
6466.056600566006	1.0
6466.059430594306	1.0
6466.062260622606	1.0
6466.065090650906	1.0
6466.0679206792065	1.0
6466.070750707507	1.0
6466.073580735808	1.0
6466.076410764108	1.0
6466.079240792408	1.0
6466.082070820708	1.0
6466.084900849009	1.0
6466.087730877309	1.0
6466.090560905609	1.0
6466.093390933909	1.0
6466.096220962209	1.0
6466.09905099051	1.0
6466.10188101881	1.0
6466.104711047111	1.0
6466.107541075411	1.0
6466.110371103711	1.0
6466.113201132011	1.0
6466.116031160312	1.0
6466.118861188612	1.0
6466.121691216912	1.0
6466.124521245212	1.0
6466.127351273512	1.0
6466.130181301813	1.0
6466.133011330114	1.0
6466.135841358414	1.0
6466.138671386714	1.0
6466.141501415014	1.0
6466.1443314433145	1.0
6466.147161471615	1.0
6466.149991499915	1.0
6466.152821528215	1.0
6466.155651556515	1.0
6466.1584815848155	1.0
6466.161311613116	1.0
6466.164141641417	1.0
6466.166971669717	1.0
6466.169801698017	1.0
6466.172631726317	1.0
6466.175461754618	1.0
6466.178291782918	1.0
6466.181121811218	1.0
6466.183951839518	1.0
6466.186781867818	1.0
6466.189611896119	1.0
6466.19244192442	1.0
6466.19527195272	1.0
6466.19810198102	1.0
6466.20093200932	1.0
6466.20376203762	1.0
6466.206592065921	1.0
6466.209422094221	1.0
6466.212252122521	1.0
6466.215082150821	1.0
6466.217912179121	1.0
6466.2207422074225	1.0
6466.223572235723	1.0
6466.226402264023	1.0
6466.229232292323	1.0
6466.232062320623	1.0
6466.2348923489235	1.0
6466.237722377224	1.0
6466.240552405524	1.0
6466.243382433824	1.0
6466.246212462124	1.0
6466.2490424904245	1.0
6466.251872518726	1.0
6466.254702547026	1.0
6466.257532575326	1.0
6466.260362603626	1.0
6466.263192631926	1.0
6466.266022660227	1.0
6466.268852688527	1.0
6466.271682716827	1.0
6466.274512745127	1.0
6466.277342773427	1.0
6466.280172801728	1.0
6466.283002830029	1.0
6466.285832858329	1.0
6466.288662886629	1.0
6466.291492914929	1.0
6466.294322943229	1.0
6466.29715297153	1.0
6466.29998299983	1.0
6466.30281302813	1.0
6466.30564305643	1.0
6466.30847308473	1.0
6466.3113031130315	1.0
6466.314133141332	1.0
6466.316963169632	1.0
6466.319793197932	1.0
6466.322623226232	1.0
6466.3254532545325	1.0
6466.328283282833	1.0
6466.331113311133	1.0
6466.333943339433	1.0
6466.336773367733	1.0
6466.339603396034	1.0
6466.342433424335	1.0
6466.345263452635	1.0
6466.348093480935	1.0
6466.350923509235	1.0
6466.353753537535	1.0
6466.3565835658355	1.0
6466.359413594136	1.0
6466.362243622436	1.0
6466.365073650736	1.0
6466.367903679037	1.0
6466.370733707337	1.0
6466.373563735638	1.0
6466.376393763938	1.0
6466.379223792238	1.0
6466.382053820538	1.0
6466.384883848838	1.0
6466.387713877139	1.0
6466.390543905439	1.0
6466.393373933739	1.0
6466.396203962039	1.0
6466.39903399034	1.0
6466.4018640186405	1.0
6466.404694046941	1.0
6466.407524075241	1.0
6466.410354103541	1.0
6466.413184131841	1.0
6466.4160141601415	1.0
6466.418844188442	1.0
6466.421674216742	1.0
6466.424504245042	1.0
6466.427334273343	1.0
6466.430164301643	1.0
6466.4329943299435	1.0
6466.435824358244	1.0
6466.438654386544	1.0
6466.441484414844	1.0
6466.444314443144	1.0
6466.4471444714445	1.0
6466.449974499745	1.0
6466.452804528045	1.0
6466.455634556346	1.0
6466.458464584646	1.0
6466.461294612946	1.0
6466.464124641247	1.0
6466.466954669547	1.0
6466.469784697847	1.0
6466.472614726147	1.0
6466.475444754447	1.0
6466.478274782748	1.0
6466.481104811048	1.0
6466.483934839348	1.0
6466.486764867649	1.0
6466.489594895949	1.0
6466.4924249242495	1.0
6466.49525495255	1.0
6466.49808498085	1.0
6466.50091500915	1.0
6466.50374503745	1.0
6466.50657506575	1.0
6466.509405094051	1.0
6466.512235122351	1.0
6466.515065150652	1.0
6466.517895178952	1.0
6466.520725207252	1.0
6466.5235552355525	1.0
6466.526385263853	1.0
6466.529215292153	1.0
6466.532045320453	1.0
6466.534875348753	1.0
6466.5377053770535	1.0
6466.540535405354	1.0
6466.543365433654	1.0
6466.546195461955	1.0
6466.549025490255	1.0
6466.551855518555	1.0
6466.554685546856	1.0
6466.557515575156	1.0
6466.560345603456	1.0
6466.563175631756	1.0
6466.566005660056	1.0
6466.568835688357	1.0
6466.571665716657	1.0
6466.574495744958	1.0
6466.577325773258	1.0
6466.580155801558	1.0
6466.582985829858	1.0
6466.585815858159	1.0
6466.588645886459	1.0
6466.591475914759	1.0
6466.594305943059	1.0
6466.597135971359	1.0
6466.59996599966	1.0
6466.602796027961	1.0
6466.605626056261	1.0
6466.608456084561	1.0
6466.611286112861	1.0
6466.6141161411615	1.0
6466.616946169462	1.0
6466.619776197762	1.0
6466.622606226062	1.0
6466.625436254362	1.0
6466.6282662826625	1.0
6466.631096310963	1.0
