3262	3262	2057	4112
3269	3271	2057	4112
3307	3308	2057	4112
3324	3324	2057	4112
3347	3347	2057	4412
607	607	2057	4412
562	562	2057	4412
546	546	2057	4412
1706	1706	2057	4412
564	564	2057	4412
2873	2873	2057	4412
